region,position,song_name,song_id,views,duration_ms,popularity,artist_name,artist_id,album_name,album_id,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genres
Australia,27,Leave The Door Open,7MAibcTli4IisCtbHKrGMh,699278,242096,96,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,Leave The Door Open,7dfPqXck6BB9wpThrVYBss,2021-03-05,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,"['dance pop', 'pop']"
Australia,28,Goosebumps - Remix,5uEYRdEIh9Bo4fpjDd4Na9,680581,162802,91,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,Goosebumps (Remix),3SdFuYwyWoq7kuaHdTDcyD,2021-01-15,0.841,0.593,1,-7.846,1,0.0379,0.418,0.0,0.124,0.808,124.917,"['rap', 'slap house']"
Australia,29,Save Your Tears (with Ariana Grande) (Remix),37BZB0z9T8Xu7U3e65qxFy,671991,191013,94,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Save Your Tears (Remix),2fyOpT5c9kxR8zbDh6UtXh,2021-04-23,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Australia,30,p r i d e . i s . t h e . d e v i l (with Lil Baby),5W8jRrZ6tWrTrqnKRtIQBf,667186,218210,88,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,The Off-Season,4JAvwK4APPArjIsOdGoJXX,2021-05-14,0.861,0.656,4,-7.867,0,0.425,0.104,0.0,0.0986,0.331,88.967,"['conscious hip hop', 'north carolina hip hop', 'rap']"
Australia,31,m y . l i f e (with 21 Savage & Morray),1D3z6HTiQsNmZxjl7F7eoG,645900,218801,88,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,The Off-Season,4JAvwK4APPArjIsOdGoJXX,2021-05-14,0.597,0.587,7,-7.026,0,0.137,0.0622,0.0,0.214,0.0753,140.021,"['conscious hip hop', 'north carolina hip hop', 'rap']"
Australia,32,Your Power,5qNh5WtzMbfpSj2jLlBkoD,633678,245896,93,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,Your Power,7H3vJa2HHgxb7qqclOdfJ3,2021-04-29,0.634,0.285,9,-14.007,0,0.0807,0.937,0.000359,0.232,0.203,129.65,"['electropop', 'pop']"
['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop']
Australia,34,Heartbreak Anniversary,3FAJ6O0NOHQV8Mc5Ri6ENp,618256,198370,92,Giveon,4fxd5Ee7UefO4CUXgwJ7IP,TAKE TIME,1zHR48K6XtWYm6bhrw4J6C,2020-03-27,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,"['pop', 'r&b']"
Australia,35,The Thrill,4wqzOaLxiCRy2Et8tRyNSX,614089,234333,80,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,The Thrill,2M0nxA3m2sZ5DyDzCdzScf,2020-11-11,0.817,0.775,10,-4.767,0,0.108,0.277,0.0,0.108,0.806,126.984,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Australia,36,Hold On,1nahzW3kfMuwReTka28tH5,585307,170813,85,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Justice,5dGWwsZ9iB2Xc3UKR0gif2,2021-03-19,0.658,0.634,1,-6.068,0,0.0431,0.0104,0.0,0.12,0.302,140.002,"['canadian pop', 'pop', 'post-teen pop']"
Australia,37,a m a r i,2cnKST6T9qUo2i907lm8zX,571643,148421,87,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,The Off-Season,4JAvwK4APPArjIsOdGoJXX,2021-05-14,0.725,0.713,4,-6.173,0,0.187,0.127,0.0,0.617,0.207,65.988,"['conscious hip hop', 'north carolina hip hop', 'rap']"
Australia,38,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,544463,200040,94,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,4yP0hdKOZPNshxUOjY0cZj,2020-03-20,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Australia,39,Mood (feat. iann dior),4jPy3l0RUwlUI9T5XHBW2m,531255,140533,91,24kGoldn,6fWVd57NKTalqvmjRd2t8Z,El Dorado,270o30h7cAlEhBnbuSpFZq,2021-03-26,0.701,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,['cali rap']
Australia,40,Rasputin,0b18g3G5spr4ZCkz7Y6Q0Q,527744,186209,89,Majestic,6QMABvTzixnxzsLYyhqRxI,Rasputin,6PzYuR9c0CYCPJTnqylPhd,2021-02-26,0.758,0.913,6,-2.926,0,0.113,0.00364,6.92e-05,0.193,0.658,128.04,"['deep groove house', 'house', 'pop dance', 'uk dance']"
Australia,41,Someone You Loved,7qEHsqek33rTcFNT9PFqLf,526154,182160,89,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,Divinely Uninspired To A Hellish Extent,5658aM19fA3JVwTK6eQX70,2019-05-17,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,"['pop', 'uk pop']"
Australia,42,SO DONE,2gqWRRCXnma9L8xQ1RdemQ,521108,126521,72,The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,F*CK LOVE (SAVAGE),3jDDMndpwWL3yDcDQcxk7R,2020-11-04,0.719,0.598,9,-6.254,1,0.077,0.232,0.0,0.115,0.303,142.592,['australian hip hop']
Australia,43,Head & Heart (feat. MNEK),6cx06DFPPHchuUAcTxznu9,505313,166028,89,Joel Corry,6DgP9otnZw5z6daOntINxp,Head & Heart (feat. MNEK),5glfCPECXSHzidU6exW8wO,2020-07-03,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'tropical house', 'uk dance']"
Australia,44,Up,1M4OcYkxAtu3ErzSgDEfoi,498632,156944,82,Cardi B,4kYSro6naA4h99UJvo89HB,Up (Instrumental),0Fe4Uj7GkgA1uDGGk8s92C,2021-02-04,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,"['dance pop', 'pop', 'pop rap', 'rap']"
Australia,45,Streets,60ynsPSSKe6O3sfwRnIBRf,491312,226986,91,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,2019-11-07,0.749,0.463,11,-8.433,1,0.0828,0.208,0.0371,0.337,0.19,90.028,"['dance pop', 'pop', 'pop rap']"
Australia,46,Dreams - 2004 Remaster,0ofHAoxe9vBkTCp2UQIavz,488803,257800,85,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,Rumours (Super Deluxe),0BwWUstDMUbgq2NYONRqlu,1977-02-04,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
Australia,47,Calling My Phone,3J8EOeKLTLXORtWPpOU5bE,475528,205458,89,Lil Tjay,6jGMq4yGs7aQzuGsMgVgZR,Destined 2 Win,3MEKpJ7wSSp6Z661ThjrUJ,2021-04-02,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,"['brooklyn drill', 'melodic rap', 'nyc rap']"
Australia,48,We're Good,1diS6nkxMQc3wwC4G1j0bh,468866,165506,88,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia (The Moonlight Edition),0JeyP8r2hBxYIoxXv11XiX,2021-02-11,0.722,0.588,6,-5.932,1,0.0544,0.0319,0.0,0.183,0.59,134.01,"['dance pop', 'pop', 'uk pop']"
Australia,49,Runaway,1v1oIWf2Xgh54kIWuKsDf6,459253,248826,88,AURORA,1WgXqy2Dd70QQOU7Ay074N,All My Demons Greeting Me As A Friend (Deluxe),6YMSXPIHkA2jPIlFHuejXW,2016-03-11,0.422,0.302,11,-9.214,1,0.0372,0.629,7.83e-05,0.104,0.123,114.089,"['art pop', 'norwegian pop']"
Australia,50,Martin & Gina,1VLtjHwRWOVJiE5Py7JxoQ,448253,132832,87,Polo G,6AgTAQt8XS6jRWi4sX7w49,THE GOAT,39xhYyNNDatQtgKw2KdXMz,2020-05-15,0.832,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.116,93.924,['chicago rap']
Austria,1,good 4 u,4ZtFanR9U6ndgddUvNcjcG,349610,178146,93,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,SOUR,6s84u2TUpR3wdUv4NgKA2j,2021-05-21,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,['pop']
Austria,2,ZITTI E BUONI,776AftMmFFAWUIEAb3lHhw,213943,194786,84,Måneskin,0lAWpj5szCSwM4rUMHYmrr,Teatro d'ira - Vol. I,7KF1Ain9mYYlg5M46g0i4A,2021-03-19,0.625,0.939,4,-3.115,0,0.0669,0.00138,0.0,0.424,0.644,102.999,"['indie rock italiano', 'italian pop']"
Austria,3,MONTERO (Call Me By Your Name),67BtfxlNbhBmCDR2L2l8qd,185951,137875,100,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,MONTERO (Call Me By Your Name),2Hjcfw8zHN4dJDZJGOzLd6,2021-03-31,0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.818,"['lgbtq+ hip hop', 'pop rap']"
Austria,4,Vielen Dank,4xN9cgMVhYyhnugUFZdhcZ,185421,207572,74,187 Strassenbande,2j2rh3oQh4QEUnNTDKYSJD,Vielen Dank,2etLSDgqjXojLOpg7zZV3r,2021-05-20,0.854,0.572,8,-5.678,1,0.0971,0.136,0.0987,0.108,0.35,100.027,"['german hip hop', 'hamburg hip hop']"
Austria,5,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,4cG7HUWYHBV6R6tHn1gxrl,171220,169153,94,Riton,7i9j813KFoSBMldGqlh2Z1,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],39qsmsNRXjVaFqTZj9af0j,2021-01-15,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,"['dance pop', 'house', 'pop dance', 'tropical house', 'uk dance']"
Austria,6,Ich darf das,4txsSBdT4yVJtUj41YaQEB,169409,152280,79,Shirin David,0JBdTCGs111JKKYfLqOEBa,Ich darf das,1GDp8tz04TwF8eVhAlfqbY,2021-05-13,0.959,0.524,1,-7.262,1,0.183,0.0686,0.0,0.0913,0.285,102.022,"['frauenrap', 'german hip hop', 'german pop']"
Austria,7,Liege wieder wach,2knDuFWczh1Wv92eBAdPTa,153395,176250,71,Jamule,4sVieJlKgpZ2k9ESNS5IdN,SOLD,5C9ik99hd5YlbyZNpU3Du7,2021-04-29,0.743,0.601,11,-9.126,1,0.0615,0.336,2.37e-06,0.0902,0.445,82.009,['german hip hop']
['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop']
Austria,9,Extasy,79lc69ZXfL4WmJIzVSDmWT,140063,174021,69,187 Strassenbande,2j2rh3oQh4QEUnNTDKYSJD,Sampler 5,6vxv7hGXgjaUmMt9UyXFpG,2021-05-13,0.863,0.739,9,-5.879,0,0.153,0.0289,0.0256,0.0931,0.547,129.964,"['german hip hop', 'hamburg hip hop']"
Austria,10,Butter,3VqeTFIvhxu3DIe4eZVzGq,136937,164441,98,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Butter,2BDhPi2XCYujYxU6VM0QaD,2021-05-21,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0906,0.695,109.997,"['k-pop', 'k-pop boy group']"
Austria,11,Cover Me In Sunshine,0UKUfxIkDAMZz7hMdiVX3m,133439,138573,66,P!nk,1KCSPY1glIKqW2TotWuXOR,All I Know So Far: Setlist,061vVdNVxwouz0INdQeOkn,2021-05-21,0.473,0.592,5,-6.859,1,0.138,0.0528,0.0,0.131,0.292,159.7,"['dance pop', 'pop', 'post-teen pop']"
Austria,12,BLESSED (feat. Capital Bra),28tBoBognmn3BBdfjPzSw9,130813,151563,66,Cro,3utZ2yeQk0Z3BCOBWP7Vlu,BLESSED (feat. Capital Bra),6xvSmYOgt3ypV6HIJvXXqk,2021-04-27,0.698,0.733,7,-5.251,0,0.0905,0.148,0.0,0.133,0.703,180.07,"['german hip hop', 'german pop']"
Austria,13,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",6uvMKqNlrSvcC4NaKnrwjZ,127368,278085,91,Tion Wayne,7b79bQFziJFedJb75k6hFt,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",3ucQ8ogD2Li2U0rwkrdwlx,2021-04-22,0.883,0.674,11,-8.043,0,0.357,0.21,0.0,0.0678,0.73,141.02,"['london rap', 'uk hip hop']"
Austria,14,Alles nach Plan,1fW5PpJSmPiVXAi0l92PHm,125272,177851,76,187 Strassenbande,2j2rh3oQh4QEUnNTDKYSJD,Sampler 5,6vxv7hGXgjaUmMt9UyXFpG,2021-05-13,0.85,0.681,0,-6.298,1,0.149,0.35,0.0171,0.0824,0.399,98.044,"['german hip hop', 'hamburg hip hop']"
Austria,15,Astronaut In The Ocean,3VT8hOC5vuDXBsHrR53WFh,123420,132780,75,Masked Wolf,1uU7g3DNSbsu0QjSEqZtEd,Astronaut In The Ocean,57UjGWNfxfsBCykDm73XBK,2019-06-07,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,['australian hip hop']
Austria,16,Levitating (feat. DaBaby),5nujrmhLynf4yMoMtj8AQF,120514,203064,91,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,5lKlFlReHOLShQKyRv6AL9,2020-03-27,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,"['dance pop', 'pop', 'uk pop']"
Austria,17,Favourite Artist,6z7fOAKMA2CcnVzRrNR2T3,118957,130478,72,Ufo361,5pVRwX5ZQR7hfJ18w8ZYkl,Favourite Artist,2GgKLMSlkAhSpFfDJIzpau,2021-05-21,0.667,0.587,2,-10.022,1,0.163,0.0909,0.000878,0.409,0.137,145.949,"['german cloud rap', 'german hip hop']"
Austria,18,drivers license,5wANPM4fQCJwkGd4rN57mH,117170,242013,88,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,SOUR,6s84u2TUpR3wdUv4NgKA2j,2021-05-21,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,['pop']
Austria,19,Peaches (feat. Daniel Caesar & Giveon),4iJyoBOLtHqaGxP12qzhQI,115492,198081,99,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Justice,5dGWwsZ9iB2Xc3UKR0gif2,2021-03-19,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,"['canadian pop', 'pop', 'post-teen pop']"
Austria,20,deja vu,6HU7h9RYOaPRFeh0R3UeAr,114975,215506,89,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,SOUR,6s84u2TUpR3wdUv4NgKA2j,2021-05-21,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,['pop']
Austria,21,The Business,6f3Slt0GbA2bPZlz0aIFXN,110851,164000,93,Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,The Business,2adSO4KU3FDjeM1PXCRDZm,2020-09-16,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']"
Austria,22,Frag mich nicht,5ZIFzmhVJRO3tRwtBXrPXh,108463,157253,69,Miksu / Macloud,76dRoxKtDwYkgCQePok9cU,FUTURA,1CGz33gZHGE5fF16d285HJ,2021-04-23,0.885,0.634,6,-6.467,1,0.0821,0.384,7.78e-06,0.11,0.597,99.046,['german hip hop']
Austria,23,I WANNA BE YOUR SLAVE,4pt5fDVTg5GhEvEtlz9dKk,108106,173346,85,Måneskin,0lAWpj5szCSwM4rUMHYmrr,Teatro d'ira - Vol. I,7KF1Ain9mYYlg5M46g0i4A,2021-03-19,0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.178,0.958,132.507,"['indie rock italiano', 'italian pop']"
Austria,24,Kiss Me More (feat. SZA),748mdHapucXQri7IAO8yFK,106542,208866,98,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Kiss Me More (feat. SZA),1OnzqJTL9bwe4kvaLxRYxt,2021-04-09,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,"['dance pop', 'pop', 'pop rap']"
Austria,25,Tu nicht so,4rs0jr2tC1Qg32Fm7zfdsT,104929,154838,73,badmómzjay,7oWrEQO1d3klp0Qrfh7a5h,Tu nicht so,6wZhcPgWo89HVZqzOd6my9,2021-05-20,0.831,0.556,8,-7.841,1,0.0704,0.0778,0.000397,0.0884,0.779,154.98,"['frauenrap', 'german drill', 'german hip hop']"
Austria,26,Your Love (9PM),5YaskwnGDZFDRipaqzbwQx,101997,150052,90,ATB,7jZM5w05mGhw6wTB1okhD9,Your Love (9PM),7F9yYqHRtIZnEGF2tANI4b,2021-01-15,0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,"['german dance', 'german techno', 'german trance', 'trance']"
Austria,27,Lila,4uzjXVcYivDXD5FHKwVVTR,97801,199084,73,Kida,0rtILhtW5MNyUqkZzKDd3J,Lila,7y4wmryNcaZrT17hfa7Ew4,2021-05-20,0.52,0.754,5,-5.918,0,0.344,0.255,0.0,0.0807,0.295,111.908,['albanian pop']
Austria,28,ELMAS,37yAd2kwEI9axbB6UznrOQ,97246,184900,79,Luciano,3CJKkU0XuElRT1z8rEtIYg,ELMAS,3I9p3UhZEHa6jmZyHhveco,2021-05-06,0.791,0.427,10,-7.427,0,0.158,0.643,6.17e-05,0.167,0.38,140.055,"['german drill', 'german hip hop']"
Austria,29,Madonna,6a3kNt1UlUOapDKmEr3JzZ,91126,195734,71,Bausa,13bDjug9N0pyv3ZUINjkDV,100 Pro,3KAtEV9jbwMKd1BPbN4XfV,2021-02-26,0.806,0.565,11,-8.96,0,0.113,0.47,0.0,0.0824,0.311,116.963,"['german hip hop', 'german pop']"
Austria,30,WITHOUT YOU,27OeeYzk6klgBh83TSvGMA,88083,161384,91,The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,F*CK LOVE (SAVAGE),3YjfdLdpQcVI72uKhooZst,2020-11-06,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,['australian hip hop']
Austria,31,Wasted Love (feat. Lagique),2pPO9YecZimmuVQfIzfV6U,86800,139563,87,Ofenbach,4AKwRarlmsUlLjIwt38NLw,Wasted Love (feat. Lagique),0i72GjB523RgrjK8HUa61B,2021-01-08,0.734,0.855,6,-4.578,0,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,"['edm', 'pop dance', 'tropical house']"
Austria,32,Ohne Dich,4hSJUp6k7QeHLxU32MrLIU,86037,125720,77,KASIMIR1441,7ADRm1oT7VmhRRZrZqycV6,Ohne Dich,6UkcKpsOgl3cHt90Ewypvm,2021-01-14,0.807,0.535,11,-6.519,0,0.349,0.191,0.0,0.125,0.925,156.013,"['german alternative rap', 'german hip hop', 'german trap', 'tekk']"
Austria,33,RAPSTAR,43PGPuHIlVOc04jrZVh9L6,85643,165925,95,Polo G,6AgTAQt8XS6jRWi4sX7w49,RAPSTAR,0SVzFcpsByITKgURaxXdsV,2021-04-09,0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,['chicago rap']
Austria,34,Another Love,7jtQIBanIiJOMS6RyCx6jZ,84879,244360,51,Tom Odell,2txHhyCwHjUEpJjWrEyqyX,Long Way Down,0KGBW1MQtC2aFPCDUdAkdJ,2013-06-17,0.442,0.538,4,-8.55,0,0.0451,0.717,2.95e-05,0.09,0.139,122.758,['pop']
Austria,35,Girls Like Us,5SFXOMJJ334Wn2PwBHeRZN,82545,189000,84,Zoe Wees,03d2mJXSMtuPI0nIvLnhoS,Girls Like Us,5boy0Dm6JWz7YP8yIWdiyg,2021-01-12,0.444,0.648,1,-4.955,1,0.0476,0.288,0.0,0.059,0.171,125.706,['german pop']
Austria,36,Mood (feat. iann dior),4jPy3l0RUwlUI9T5XHBW2m,82389,140533,91,24kGoldn,6fWVd57NKTalqvmjRd2t8Z,El Dorado,270o30h7cAlEhBnbuSpFZq,2021-03-26,0.701,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,['cali rap']
Austria,37,Rasputin,0b18g3G5spr4ZCkz7Y6Q0Q,81984,186209,89,Majestic,6QMABvTzixnxzsLYyhqRxI,Rasputin,6PzYuR9c0CYCPJTnqylPhd,2021-02-26,0.758,0.913,6,-2.926,0,0.113,0.00364,6.92e-05,0.193,0.658,128.04,"['deep groove house', 'house', 'pop dance', 'uk dance']"
Austria,38,KIDS FROM THE BLOCK,26hbmLeqiz8loWjFshsegF,81859,176520,77,Luciano,3CJKkU0XuElRT1z8rEtIYg,KIDS FROM THE BLOCK,29usCRl97IbEQACNshGC5A,2021-04-08,0.841,0.55,6,-6.534,0,0.262,0.33,0.0,0.0932,0.692,109.9,"['german drill', 'german hip hop']"
['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop'],['pop']
Austria,40,Head & Heart (feat. MNEK),6cx06DFPPHchuUAcTxznu9,79588,166028,89,Joel Corry,6DgP9otnZw5z6daOntINxp,Head & Heart (feat. MNEK),5glfCPECXSHzidU6exW8wO,2020-07-03,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'tropical house', 'uk dance']"
Austria,41,Love Not War (The Tampa Beat),4Lt6GXGzYsa1tgkv3nGSTm,75636,192921,83,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,Love Not War (The Tampa Beat),3CHys9v5aX1NS861o6r556,2020-11-20,0.738,0.85,8,-3.049,1,0.0642,0.105,0.0,0.23,0.865,98.013,"['dance pop', 'pop', 'pop rap', 'post-teen pop']"
Austria,42,Arcade,1J14CdDAvBTE1AJYUOwl6C,75468,185146,82,Duncan Laurence,3klZnJvYGIbWritVwQD434,Small Town Boy (Track By Track),4fEgAL4ge9hHhxVDCUZbeF,2020-11-12,0.453,0.35,9,-11.639,0,0.0425,0.827,0.00122,0.144,0.279,72.017,['dutch pop']
Austria,43,The One,6j0l7Hjt6qeDCQnYBZuJXY,75436,164560,66,Rea Garvey,0bmxU94V20pNJ2Vie9kFYv,Hy Brasil,3qzXinrMHSBhrsKBcwnLLR,2020-11-20,0.83,0.796,5,-4.578,1,0.12,0.0248,5.68e-05,0.0622,0.422,128.021,['german pop']
Austria,44,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,75026,200040,94,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,4yP0hdKOZPNshxUOjY0cZj,2020-03-20,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Austria,45,Iko Iko (My Bestie),7MC4XR9M9amdmKQr2iDF7i,74572,182857,81,Justin Wellington,5lTjv8Ag00qHSGhvK4JbeF,Iko Iko (My Bestie),0IVeq4oFSUAAXmdQqXFTrU,2019-06-03,0.862,0.753,5,-5.356,1,0.0625,0.131,2.01e-06,0.077,0.827,105.039,"['png pop', 'polynesian pop']"
Austria,46,Head Shoulders Knees & Toes (feat. Norma Jean Martine),6i7zAdNhzUN2k1HcrBxPHG,73721,156960,81,Ofenbach,4AKwRarlmsUlLjIwt38NLw,Head Shoulders Knees & Toes (feat. Norma Jean Martine),1MZ3ZQqAV3wFjHjaOe6KFz,2020-05-08,0.798,0.828,2,-5.36,1,0.193,0.0247,2.55e-06,0.121,0.6,124.962,"['edm', 'pop dance', 'tropical house']"
Austria,47,Save Your Tears,5QO79kh1waicV47BqGRL3g,73573,215626,93,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,4yP0hdKOZPNshxUOjY0cZj,2020-03-20,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,"['canadian contemporary r&b', 'canadian pop', 'pop']"
Austria,48,An meinem schlechtesten Tag (feat. Samra),2k3eSZAcD5asE39rpNQUOU,73497,123608,70,Kontra K,4lDiJcOJ2GLCK6p9q5BgfK,Aus dem Licht in den Schatten zurück,3HZlAyqo5eNLADmAagNn0s,2021-05-20,0.658,0.746,1,-8.487,1,0.238,0.0449,0.0,0.0961,0.33,92.24,"['christlicher rap', 'german hip hop']"
Austria,49,traitor,5CZ40GBx1sQ9agT82CLQCT,71354,229226,91,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,SOUR,6s84u2TUpR3wdUv4NgKA2j,2021-05-21,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,['pop']
Austria,50,Leere Hände (feat. Sido & Samra),5QEqzFV7R8KSSCJa37tfvs,69480,169191,78,SANTOS,4hK7sEnm0se5bqoI3Yb5o1,Leere Hände (feat. Sido & Samra),1spjrywhvUe95xR7TY3ukN,2021-04-08,0.683,0.699,8,-4.519,0,0.218,0.252,0.0,0.218,0.315,160.102,"['german hip hop', 'german pop']"
Argentina,1,Miénteme,0cOa970mzTWAxKtltpkpLc,3044905,165275,87,TINI,7vXDAI8JwjW531ouMGbfcp,Miénteme,4D9XS6o1GNMmuUWhI5Qixg,2021-04-29,0.85,0.541,2,-4.522,1,0.0674,0.161,5.01e-06,0.286,0.916,92.003,"['latin pop', 'pop argentino']"
Argentina,2,Pareja Del Año,2rCbl9naJYhaxjLsfx88uM,2176269,195053,94,Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,Pareja Del Año,202FLmfHxcvLHPiqmAjWyJ,2021-04-16,0.715,0.622,4,-5.102,0,0.046,0.163,0.0,0.0948,0.808,80.015,"['colombian pop', 'latin', 'reggaeton', 'reggaeton colombiano']"
Argentina,3,Te Necesito,74UFJflGMdA46TltO7XPSB,1998645,197960,79,KHEA,4m6ubhNsdwF4psNf3R8kwR,Te Necesito,6qacH4ed0StQX243TgQITF,2021-05-13,0.705,0.598,9,-3.439,1,0.0769,0.107,1.89e-06,0.0783,0.335,74.858,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste']"
Argentina,4,YO SE QUE TU (feat. Rusherking),4M4DTyLupKvbJKlE4I4EYq,1990147,193043,78,FMK,0dUyjgCyjfj5eMx6bX2TWf,YO SE QUE TU (feat. Rusherking),48FoiMxQVsy2fwZlDobT7y,2021-05-12,0.803,0.628,9,-4.358,0,0.0536,0.147,1.92e-06,0.0461,0.661,92.021,"['trap argentino', 'trap latino', 'trap triste']"
